ID,eyetrial,window,Condition,sum,Target_obj,Target_subj,Target_prop,SubjComp_prop,ObjComp_prop,Distr_prop,GivenSubj_prop,GivenObj_prop,surveyExclude,BL_Pic,Comp_subj_pic,First_pic,lgerror,excludeLargeError,excludeTriggerError,excludeRefError
35,50,NA,GC,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_kiwi,grizzly_kiwi,lion_bagel,0,0,0,0
30,76,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
32,61,NA,GC,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_kiwi,grizzly_kiwi,lion_bagel,0,0,0,0
22,45,NA,GC,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_kiwi,grizzly_kiwi,lion_bagel,0,0,0,0
24,82,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,1,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
3,79,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
29,65,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
14,49,NA,GC,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_kiwi,grizzly_kiwi,lion_bagel,0,0,0,0
2,103,NA,GC,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_kiwi,panda_kiwi,zebra_bagel,0,0,0,0
7,44,NA,GC,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_kiwi,lion_kiwi,grizzly_bagel,0,0,0,0
39,39,NA,GC,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_kiwi,lion_kiwi,grizzly_bagel,0,0,0,0
22,80,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
9,102,NA,GC,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_kiwi,panda_kiwi,zebra_bagel,0,0,0,0
28,83,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,1,0,0,0
7,76,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
32,105,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
25,109,NA,GC,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_kiwi,panda_kiwi,zebra_bagel,0,0,0,0
16,100,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
26,22,NA,GC,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_kiwi,lion_kiwi,grizzly_bagel,1,0,0,0
16,52,NA,GC,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_kiwi,grizzly_kiwi,lion_bagel,0,0,0,0
14,87,NA,GC,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_kiwi,panda_kiwi,zebra_bagel,0,0,0,0
34,53,NA,GC,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,1,lion_kiwi,lion_kiwi,grizzly_bagel,0,0,0,0
4,64,NA,GC,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,1,lion_kiwi,lion_kiwi,grizzly_bagel,0,0,0,0
8,103,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
24,60,NA,GC,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,1,lion_kiwi,lion_kiwi,grizzly_bagel,0,0,0,0
9,78,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
21,112,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
29,35,NA,GC,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_kiwi,lion_kiwi,grizzly_bagel,0,0,0,0
35,106,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,0,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
31,94,NA,GC,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_kiwi,panda_kiwi,zebra_bagel,0,0,0,0
12,65,NA,GC,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_kiwi,panda_kiwi,zebra_bagel,0,0,0,0
21,60,NA,GC,NA,kiwi,grizzly,NA,NA,NA,NA,NA,NA,0,lion_kiwi,lion_kiwi,grizzly_bagel,0,0,0,0
4,69,NA,GC,NA,kiwi,panda,NA,NA,NA,NA,NA,NA,1,zebra_kiwi,zebra_kiwi,panda_bagel,0,0,0,0
28,35,NA,GC,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_kiwi,grizzly_kiwi,lion_bagel,0,0,0,0
9,21,NA,GC,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_kiwi,grizzly_kiwi,lion_bagel,0,0,0,0
28,35,NA,GC,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_kiwi,grizzly_kiwi,lion_bagel,1,0,0,0
15,72,NA,GC,NA,kiwi,zebra,NA,NA,NA,NA,NA,NA,0,panda_kiwi,panda_kiwi,zebra_bagel,0,0,0,0
29,34,NA,GC,NA,kiwi,lion,NA,NA,NA,NA,NA,NA,0,grizzly_kiwi,grizzly_kiwi,lion_bagel,0,0,0,0
13,108,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
33,56,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
31,53,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
19,35,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
26,46,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
6,103,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
18,23,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,1,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
37,48,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
32,108,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
13,45,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
12,82,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
7,88,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
15,23,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
30,75,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
18,87,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,1,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
34,85,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,1,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
5,43,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
27,49,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
22,23,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
18,105,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,1,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
39,64,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
34,85,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,1,grizzly_garlic,grizzly_lemon,lion_garlic,1,0,0,0
17,30,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
20,99,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
25,31,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
3,112,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
37,78,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
33,27,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
25,105,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
17,89,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
38,64,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
37,103,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
24,102,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,1,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
24,25,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,1,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
14,85,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
4,52,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,1,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
19,101,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
14,38,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
31,24,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
27,79,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
23,112,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
9,37,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
26,36,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
28,105,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
37,39,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
21,68,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
4,61,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,1,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
9,94,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
7,29,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
25,19,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
10,40,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,1,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
39,110,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
3,42,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
6,35,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
22,103,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
19,22,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
29,33,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
2,33,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
3,98,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
32,58,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
21,47,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
22,44,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
20,44,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
20,87,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
13,30,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
15,40,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
33,109,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
23,108,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
39,51,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
31,24,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,1,0,0,0
2,99,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
33,81,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
6,31,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
24,39,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,1,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
5,18,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
7,35,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
26,85,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
29,69,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
35,83,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
18,52,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,1,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
34,32,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,1,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
30,36,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
9,18,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
32,89,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
5,78,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
6,69,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
23,61,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
14,107,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
28,24,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
20,32,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
30,43,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
35,92,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
29,97,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
10,81,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,1,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
25,74,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
13,93,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
16,55,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
24,88,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,1,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
26,83,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
16,111,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
35,23,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
38,92,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
34,83,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,1,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
27,80,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
36,60,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
2,92,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
16,44,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
17,57,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
15,105,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
5,96,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
3,53,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
4,97,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,1,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
36,96,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
12,63,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
31,70,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
35,64,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
15,111,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
36,43,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
19,22,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,1,0,0,0
29,38,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
28,49,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
32,60,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
8,57,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
9,67,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
17,103,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
12,62,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
27,35,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,0,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
38,46,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
23,42,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
7,85,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
21,44,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
12,105,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
19,94,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
31,84,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
28,80,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
21,75,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
38,97,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
22,106,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
27,80,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,1,0,0,0
34,60,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,1,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
10,79,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,1,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
2,29,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
24,39,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,1,zebra_garlic,zebra_lemon,panda_garlic,1,0,0,0
39,108,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
16,72,NA,GC,NA,lemon,lion,NA,NA,NA,NA,NA,NA,0,grizzly_garlic,grizzly_lemon,lion_garlic,0,0,0,0
8,31,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
30,74,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,0,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
4,82,NA,GC,NA,lemon,grizzly,NA,NA,NA,NA,NA,NA,1,lion_garlic,lion_lemon,grizzly_garlic,0,0,0,0
14,55,NA,GC,NA,lemon,zebra,NA,NA,NA,NA,NA,NA,0,panda_garlic,panda_lemon,zebra_garlic,0,0,0,0
10,36,NA,GC,NA,lemon,panda,NA,NA,NA,NA,NA,NA,1,zebra_garlic,zebra_lemon,panda_garlic,0,0,0,0
22,73,NA,GC,NA,melon,zebra,NA,NA,NA,NA,NA,NA,0,zebra_berries,panda_melon,zebra_berries,0,0,0,0
24,104,NA,GC,NA,melon,panda,NA,NA,NA,NA,NA,NA,1,panda_berries,zebra_melon,panda_berries,0,0,0,0
9,99,NA,GC,NA,melon,panda,NA,NA,NA,NA,NA,NA,0,panda_berries,zebra_melon,panda_berries,0,0,0,0
