eyetrial,ID,BL_Pic,BR_Pic,TL_Pic,TR_Pic,Comp_obj,Comp_obj_pic,Comp_obj_pos,Comp_subj,Comp_subj_pic,Comp_subj_pos,Condition,fixDur,First_obj,First_subj,First_pic,First_sound,Target_obj,Target_subj,Target_pos,sttime,entime,roiLoc,Distractor_pos,Distractor_pic,lgerror,response_mt_maintrack_1st_02,response_mt_maintrack_2nd_02
21,5,lion_bagel,lion_kiwi,grizzly_bagel,grizzly_kiwi,bagel,grizzly_bagel,TL_Pic,lion,lion_kiwi,BR_Pic,GG,387,kiwi,grizzly,grizzly_kiwi,1st_norm_grizzly_kiwi,kiwi,grizzly,TR_Pic,235743,236130,BL,BL_Pic,lion_bagel,0,grizzly_kiwi,lion_kiwi
21,5,lion_bagel,lion_kiwi,grizzly_bagel,grizzly_kiwi,bagel,grizzly_bagel,TL_Pic,lion,lion_kiwi,BR_Pic,GG,278,kiwi,grizzly,grizzly_kiwi,1st_norm_grizzly_kiwi,kiwi,grizzly,TR_Pic,236167,236445,BL,BL_Pic,lion_bagel,0,grizzly_kiwi,lion_kiwi
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,516,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,269905,270421,TR,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,144,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,270728,270872,TR,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,446,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,270941,271387,NA,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,317,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,271433,271750,TL,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,290,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,271783,272073,TL,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,167,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,272138,272305,TR,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,69,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,272370,272439,BL,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,188,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,272480,272668,NA,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,28,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,272945,272973,TR,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,238,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,273044,273282,TL,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,264,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,273346,273610,BR,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,127,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,273684,273811,NA,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,502,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,273882,274384,TR,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,186,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,274442,274628,NA,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,6,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,61,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,274674,274735,TL,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,40,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,648966,649006,BR,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,434,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,649068,649502,NA,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,89,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,649548,649637,NA,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,318,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,649876,650194,NA,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,297,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,650261,650558,BL,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,172,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,650617,650789,NA,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,182,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,650839,651021,TL,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,359,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,651091,651450,TR,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,191,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,651489,651680,TR,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,336,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,651758,652094,NA,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,477,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,652134,652611,BL,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,205,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,652694,652899,NA,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,287,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,652939,653226,TL,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,7,panda_garlic,zebra_garlic,panda_lemon,zebra_lemon,garlic,panda_garlic,BL_Pic,zebra,zebra_lemon,TR_Pic,CG,351,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,panda,TL_Pic,653265,653616,TL,BR_Pic,zebra_garlic,0,zebra_lemon,panda_lemon
21,8,zebra_garlic,panda_garlic,zebra_lemon,panda_lemon,garlic,zebra_garlic,BL_Pic,panda,panda_lemon,TR_Pic,GG,716,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,zebra,TL_Pic,245079,245795,TL,BR_Pic,panda_garlic,0,zebra_lemon,zebra_lemon
21,8,zebra_garlic,panda_garlic,zebra_lemon,panda_lemon,garlic,zebra_garlic,BL_Pic,panda,panda_lemon,TR_Pic,GG,699,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,zebra,TL_Pic,245915,246614,TL,BR_Pic,panda_garlic,0,zebra_lemon,zebra_lemon
21,8,zebra_garlic,panda_garlic,zebra_lemon,panda_lemon,garlic,zebra_garlic,BL_Pic,panda,panda_lemon,TR_Pic,GG,288,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,zebra,TL_Pic,246638,246926,TL,BR_Pic,panda_garlic,0,zebra_lemon,zebra_lemon
21,8,zebra_garlic,panda_garlic,zebra_lemon,panda_lemon,garlic,zebra_garlic,BL_Pic,panda,panda_lemon,TR_Pic,GG,291,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,zebra,TL_Pic,246999,247290,TR,BR_Pic,panda_garlic,0,zebra_lemon,zebra_lemon
21,8,zebra_garlic,panda_garlic,zebra_lemon,panda_lemon,garlic,zebra_garlic,BL_Pic,panda,panda_lemon,TR_Pic,GG,582,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,zebra,TL_Pic,247358,247940,TL,BR_Pic,panda_garlic,0,zebra_lemon,zebra_lemon
21,8,zebra_garlic,panda_garlic,zebra_lemon,panda_lemon,garlic,zebra_garlic,BL_Pic,panda,panda_lemon,TR_Pic,GG,313,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,zebra,TL_Pic,247964,248277,TL,BR_Pic,panda_garlic,0,zebra_lemon,zebra_lemon
21,8,zebra_garlic,panda_garlic,zebra_lemon,panda_lemon,garlic,zebra_garlic,BL_Pic,panda,panda_lemon,TR_Pic,GG,190,lemon,zebra,zebra_lemon,1st_norm_zebra_lemon,lemon,zebra,TL_Pic,248461,248651,TL,BR_Pic,panda_garlic,0,zebra_lemon,zebra_lemon
21,9,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,1192,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,236216,237408,NA,TL_Pic,grizzly_bagel,0,lion_bagel,grizzly_kiwi
21,9,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,166,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,237458,237624,TR,TL_Pic,grizzly_bagel,0,lion_bagel,grizzly_kiwi
21,9,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,287,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,237668,237955,TR,TL_Pic,grizzly_bagel,0,lion_bagel,grizzly_kiwi
21,9,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,150,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,238161,238311,TR,TL_Pic,grizzly_bagel,0,lion_bagel,grizzly_kiwi
21,9,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,480,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,238330,238810,TR,TL_Pic,grizzly_bagel,0,lion_bagel,grizzly_kiwi
21,9,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,349,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,238883,239232,BL,TL_Pic,grizzly_bagel,0,lion_bagel,grizzly_kiwi
21,9,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,361,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,239302,239663,BR,TL_Pic,grizzly_bagel,0,lion_bagel,grizzly_kiwi
21,9,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,146,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,239749,239895,NA,TL_Pic,grizzly_bagel,0,lion_bagel,grizzly_kiwi
21,9,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,543,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,239947,240490,TR,TL_Pic,grizzly_bagel,0,lion_bagel,grizzly_kiwi
21,9,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,1002,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,240571,241573,BR,TL_Pic,grizzly_bagel,0,lion_bagel,grizzly_kiwi
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,490,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,331365,331855,NA,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,102,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,332520,332622,TR,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,216,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,332694,332910,TL,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,246,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,331914,332160,TL,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,259,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,332184,332443,TL,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,232,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,334234,334466,TL,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,324,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,334538,334862,BR,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,119,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,335177,335296,BL,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,191,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,335687,335878,BR,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,324,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,333695,334019,TL,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,68,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,334094,334162,TR,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,10,lion_melon,lion_berries,grizzly_melon,grizzly_berries,berries,lion_berries,BR_Pic,grizzly,grizzly_melon,TL_Pic,GG,569,melon,lion,lion_melon,1st_norm_lion_melon,melon,lion,BL_Pic,333083,333652,TL,TR_Pic,grizzly_berries,0,lion_melon,lion_melon
21,12,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,283,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,238318,238601,NA,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
21,12,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,208,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,238623,238831,NA,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
21,12,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,418,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,239212,239630,BL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
21,12,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,372,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,239653,240025,BL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
21,12,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,227,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,240077,240304,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
21,12,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,220,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,240333,240553,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
21,12,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,520,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,240901,241421,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
21,12,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,388,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,241479,241867,TL,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
21,12,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,429,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,241928,242357,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
21,12,grizzly_melon,grizzly_berries,lion_melon,lion_berries,berries,grizzly_berries,BR_Pic,lion,lion_melon,TL_Pic,GG,109,melon,grizzly,grizzly_melon,1st_norm_grizzly_melon,melon,grizzly,BL_Pic,242380,242489,BR,TR_Pic,lion_berries,0,grizzly_melon,grizzly_melon
21,13,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,205,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,244179,244384,NA,TL_Pic,grizzly_bagel,0,lion_bagel,lion_kiwi
21,13,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,286,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,244429,244715,BR,TL_Pic,grizzly_bagel,0,lion_bagel,lion_kiwi
21,13,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,130,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,244896,245026,BL,TL_Pic,grizzly_bagel,0,lion_bagel,lion_kiwi
21,13,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,246,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,245287,245533,BR,TL_Pic,grizzly_bagel,0,lion_bagel,lion_kiwi
21,13,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,2991,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,245580,248571,BR,TL_Pic,grizzly_bagel,0,lion_bagel,lion_kiwi
21,13,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,468,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,248622,249090,BL,TL_Pic,grizzly_bagel,0,lion_bagel,lion_kiwi
21,13,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,62,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,249111,249173,BL,TL_Pic,grizzly_bagel,0,lion_bagel,lion_kiwi
21,13,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,98,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,249384,249482,BL,TL_Pic,grizzly_bagel,0,lion_bagel,lion_kiwi
21,13,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,153,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,249686,249839,BL,TL_Pic,grizzly_bagel,0,lion_bagel,lion_kiwi
21,13,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,619,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,249861,250480,BL,TL_Pic,grizzly_bagel,0,lion_bagel,lion_kiwi
21,13,grizzly_kiwi,lion_kiwi,grizzly_bagel,lion_bagel,bagel,lion_bagel,TR_Pic,grizzly,grizzly_kiwi,BL_Pic,GC,688,bagel,lion,lion_bagel,1st_norm_lion_bagel,kiwi,lion,BR_Pic,250498,251186,BL,TL_Pic,grizzly_bagel,0,lion_bagel,lion_kiwi
21,14,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,593,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,229603,230196,NA,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
21,14,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,139,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,230271,230410,BR,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
21,14,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,259,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,230452,230711,BR,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
21,14,zebra_brownie,panda_brownie,zebra_cabbage,panda_cabbage,cabbage,panda_cabbage,TR_Pic,zebra,zebra_brownie,BL_Pic,CG,239,brownie,zebra,zebra_brownie,1st_norm_zebra_brownie,brownie,panda,BR_Pic,230731,230970,BR,TL_Pic,zebra_cabbage,0,zebra_brownie,panda_brownie
